Location,MAC Address,Avg signal strength,"standard deviation, if applicable",sample size
Sign-In,64:a0:e7:f8:de:3c,-62.52,3.3718836,25
Sign-In,64:a0:e7:f8:de:3d,-60.357143,2.255379,28
Sign-In,64:a0:e7:f8:de:3e,-60.296295,2.2412763,27
Sign-In,64:a0:e7:f8:de:3f,-60.357143,2.1582775,28
Sign-In,64:a0:e7:fe:3a:d0,-85,0,1
Sign-In,64:a0:e7:fe:3a:d1,-85,0,6
Sign-In,64:a0:e7:fe:3a:d2,-85,0,1
Sign-In,64:a0:e7:fe:3b:e3,-84,0,6
Sign-In,64:a0:e7:fe:40:e0,-81.8,1.5999998,15
Sign-In,64:a0:e7:fe:40:e1,-80.545456,0.49792957,11
Sign-In,64:a0:e7:fe:40:e2,-81.27273,2.3390326,11
Sign-In,64:a0:e7:fe:40:e3,-81.76471,1.0017285,17
Sign-In,64:a0:e7:fe:40:e4,-83.35294,1.7469697,17
Sign-In,64:a0:e7:fe:40:eb,-90.07143,0.7034898,14
Sign-In,64:a0:e7:fe:40:ec,-89.166664,0.372678,6
Sign-In,64:a0:e7:fe:40:ed,-87.318184,1.7680594,22
Sign-In,64:a0:e7:fe:40:ee,-89.117645,1.604492,17
Sign-In,64:a0:e7:fe:40:ef,-88.42857,1.2371793,14
Sign-In,64:a0:e7:fe:45:b0,-84,0,5
Sign-In,64:a0:e7:fe:45:bb,-85.61539,2.8430336,13
Sign-In,64:a0:e7:fe:45:bc,-87.25,2.4109128,16
Sign-In,64:a0:e7:fe:45:bd,-81.35714,1.2309777,14
Sign-In,64:a0:e7:fe:45:be,-84.42105,2.6220877,19
Sign-In,64:a0:e7:fe:45:bf,-85.10526,2.7509754,19
Sign-In,64:a0:e7:fe:47:00,-66.458336,2.629625,24
Sign-In,64:a0:e7:fe:47:01,-71,3.6514838,9
Sign-In,64:a0:e7:fe:47:02,-70,3.6181362,22
Sign-In,64:a0:e7:fe:47:03,-69,3.3166249,14
Sign-In,64:a0:e7:fe:47:04,-70.71429,6.318098,14
Sign-In,64:a0:e7:fe:47:0b,-85.045456,2.9615302,22
Sign-In,64:a0:e7:fe:47:0c,-82.28,3.7472124,25
Sign-In,64:a0:e7:fe:47:0d,-82.13333,2.9858928,15
Sign-In,64:a0:e7:fe:47:0e,-81.68,3.246167,25
Sign-In,64:a0:e7:fe:47:0f,-83.12,2.1600008,25
Sign-In,64:a0:e7:ff:46:f0,-62.416668,1.8911344,12
Sign-In,64:a0:e7:ff:46:f2,-79,0,4
Sign-In,64:a0:e7:ff:46:f3,-67.75,2.1650636,8
Sign-In,64:a0:e7:ff:46:f4,-70.666664,3.3993466,6
Sign-In,64:a0:e7:ff:46:fb,-60.666668,6.050056,21
Sign-In,64:a0:e7:ff:46:fc,-56.565216,2.5164864,23
Sign-In,64:a0:e7:ff:46:fd,-54.892857,2.9073708,28
Sign-In,64:a0:e7:ff:46:fe,-54.92857,2.9268286,28
Sign-In,64:a0:e7:ff:46:ff,-55,3.011881,28
Sign-In,a4:2b:8c:94:5d:61,-84,0,4
Sign-In,c8:f9:f9:bf:40:70,-79.13333,3.9305074,15
Sign-In,c8:f9:f9:c0:e0:b0,-87,0,4
Sign-In,e8:ed:f3:29:83:40,-78,0,2
Sign-In,e8:ed:f3:29:83:43,-86,0,6
Sign-In,e8:ed:f3:29:83:45,-86,0,4
Sign-In,e8:ed:f3:29:83:48,-84.454544,0.49792957,11
Sign-In,e8:ed:f3:29:83:4b,-87.92308,0.997037,13
Sign-In,e8:ed:f3:29:83:4c,-87,0,6
Sign-In,e8:ed:f3:29:83:4d,-86,0,6
Sign-In,e8:ed:f3:29:83:4e,-86,0,6
Sign-In,ec:e1:a9:6f:a2:a0,-76.14286,3.067273,14
Sign-In,ec:e1:a9:6f:a2:a1,-75.62963,2.9708233,27
Sign-In,ec:e1:a9:6f:a2:a2,-76.7619,2.7758272,21
Sign-In,ec:e1:a9:6f:a2:a3,-77.44444,0.68493485,9
Sign-In,ec:e1:a9:6f:a2:a4,-75.64706,1.452834,17
Sign-In,ec:e1:a9:6f:a2:a5,-77.5,0.5,12
Sign-In,ec:e1:a9:6f:a2:a6,-75.71429,3.103652,21
Sign-In,ec:e1:a9:6f:a2:a7,-79.25,3.6996622,8
Sign-In,ec:e1:a9:6f:a2:a8,-74,0,9
Sign-In,ec:e1:a9:6f:a2:a9,-77.94118,2.312895,17
Sign-In,ec:e1:a9:6f:a2:aa,-75.5,3.354102,6
Sign-In,ec:e1:a9:6f:a2:ab,-77.041664,2.9506948,24
Sign-In,ec:e1:a9:6f:a2:ac,-77.90476,4.1162252,21
Sign-In,ec:e1:a9:6f:a2:ad,-75.666664,2.0869968,15
Sign-In,ec:e1:a9:6f:a2:ae,-76.545456,0.49792957,11
Sign-In,ec:e1:a9:6f:a2:af,-76.666664,2.8205595,15
Sign-In,f0:92:1c:9c:72:1d,-89.5,2.598076,8
Sign-In,f4:1f:c2:5a:41:b0,-81.52,1.9620392,25
Sign-In,f4:1f:c2:5a:41:b1,-82.85185,1.9187901,27
Sign-In,f4:1f:c2:5a:41:b2,-82,1.9826837,29
Sign-In,f4:1f:c2:5a:41:b3,-85.545456,3.2575407,11
Sign-In,f4:1f:c2:5a:41:b4,-82.89474,1.1650496,19
Sign-In,f4:1f:c2:5a:41:b5,-83.478264,1.2465456,23
Sign-In,f4:1f:c2:5a:41:b6,-84.833336,2.5440564,24
Sign-In,f4:1f:c2:5a:41:b7,-85.066666,4.0409017,15
Sign-In,f4:1f:c2:5a:41:b8,-83.57143,2.4557304,28
Sign-In,f4:1f:c2:5a:41:b9,-82.77778,1.1331154,9
Sign-In,f4:1f:c2:5a:41:ba,-84.05556,4.129463,18
Sign-In,f4:1f:c2:5a:41:bb,-82,0,5
Sign-In,f4:1f:c2:5a:41:bc,-83,2.253203,13
Sign-In,f4:1f:c2:5a:41:bd,-82.117645,1.6044918,17
Sign-In,f4:1f:c2:5a:41:be,-85.666664,3.112698,15
Sign-In,f4:1f:c2:5a:41:bf,-83.17647,0.92261106,17
Sign-In,f4:1f:c2:71:c4:b1,-86,0,4
Sign-In,f4:1f:c2:71:c4:b2,-86,0,1
Sign-In,f4:1f:c2:71:c4:b6,-86,0,1
Sign-In,f4:1f:c2:71:c4:b8,-90,0,3
Sign-In,f4:1f:c2:71:c4:bb,-88,0,1
Sign-In,f4:1f:c2:71:c4:bc,-84.25,0.4330127,4
Sign-In,f4:1f:c2:71:da:20,-71.789474,1.88006,19
Sign-In,f4:1f:c2:71:da:21,-73.16,4.896366,25
Sign-In,f4:1f:c2:71:da:22,-74.09091,3.2878437,11
Sign-In,f4:1f:c2:71:da:23,-73.411766,4.499135,17
Sign-In,f4:1f:c2:71:da:24,-72.52941,2.5232482,17
Sign-In,f4:1f:c2:71:da:25,-72.6,1.3564658,20
Sign-In,f4:1f:c2:71:da:26,-75.47619,6.673466,21
Sign-In,f4:1f:c2:71:da:27,-73.117645,3.6603174,17
Sign-In,f4:1f:c2:71:da:28,-72.42857,7.8167796,7
Sign-In,f4:1f:c2:71:da:29,-75.666664,5.473167,15
Sign-In,f4:1f:c2:71:da:2a,-75.875,4.6485887,16
Sign-In,f4:1f:c2:71:da:2b,-67.166664,0.372678,6
Sign-In,f4:1f:c2:71:da:2c,-74.15385,7.2413993,13
Sign-In,f4:1f:c2:71:da:2d,-79.333336,5.627314,18
Sign-In,f4:1f:c2:71:da:2e,-75.48,4.5265436,25
Sign-In,f4:1f:c2:71:da:2f,-74,2.1058924,23
Top of Stairs,00:0f:66:31:90:ad,-80.545456,0.6555547,11
Top of Stairs,02:20:f0:fa:0d:f7,-78.125,3.333073,8
Top of Stairs,02:28:b8:ef:73:ee,-58.18182,1.3360853,11
Top of Stairs,0c:27:24:51:57:50,-79.333336,1.6329932,9
Top of Stairs,0c:27:24:51:57:51,-76,0,5
Top of Stairs,0c:27:24:51:57:52,-77,0,5
Top of Stairs,0c:27:24:51:57:53,-77.71429,0.45175397,7
Top of Stairs,0c:27:24:51:57:54,-78,0.8944272,5
Top of Stairs,0c:27:24:51:63:84,-91,0,1
Top of Stairs,0c:27:24:69:cd:20,-65.7,1.0049877,10
Top of Stairs,0c:27:24:69:cd:21,-58.666668,5.0771823,9
Top of Stairs,0c:27:24:69:cd:22,-65.57143,1.2936265,7
Top of Stairs,0c:27:24:69:cd:23,-64.5,2.3979158,8
Top of Stairs,0c:27:24:69:cd:24,-67.85714,1.6413035,7
Top of Stairs,0c:27:24:69:cd:2b,-78.90909,1.6211413,11
Top of Stairs,0c:27:24:69:cd:2c,-72.545456,6.4718075,11
Top of Stairs,0c:27:24:69:cd:2d,-76.72727,1.0523489,11
Top of Stairs,0c:27:24:69:cd:2e,-74.454544,4.075729,11
Top of Stairs,0c:27:24:69:cd:2f,-71.72727,5.4621162,11
Top of Stairs,0c:27:24:8e:6b:40,-54.272728,1.2128786,11
Top of Stairs,0c:27:24:8e:6b:41,-54,1.3416407,10
Top of Stairs,0c:27:24:8e:6b:42,-54.166668,2.608746,6
Top of Stairs,0c:27:24:8e:6b:43,-55,2.828427,9
Top of Stairs,0c:27:24:8e:6b:44,-54.5,1.8574176,10
Top of Stairs,0c:27:24:8e:6b:4b,-61.18182,1.2662171,11
Top of Stairs,0c:27:24:8e:6b:4d,-59.81818,1.6958871,11
Top of Stairs,0c:27:24:8e:6b:4e,-59.545456,2.0164611,11
Top of Stairs,0c:27:24:8e:6b:4f,-60.272728,1.9582418,11
Top of Stairs,0c:27:24:8e:6f:c0,-74.75,0.96824586,8
Top of Stairs,0c:27:24:8e:6f:c1,-79,0,5
Top of Stairs,0c:27:24:8e:6f:c2,-75.42857,1.3997085,7
Top of Stairs,0c:27:24:8e:6f:c3,-76,0,4
Top of Stairs,0c:27:24:8e:6f:c4,-73.666664,0.47140452,6
Top of Stairs,0c:27:24:8e:6f:cb,-75.9,2.385372,10
Top of Stairs,0c:27:24:8e:6f:cc,-78.5,0.67082036,10
Top of Stairs,0c:27:24:8e:6f:cd,-77,0.9534626,11
Top of Stairs,0c:27:24:8e:6f:ce,-77.27273,0.7496556,11
Top of Stairs,0c:27:24:8e:6f:cf,-76.90909,0.6680427,11
Top of Stairs,0c:27:24:8e:8f:20,-67,3.681787,9
Top of Stairs,0c:27:24:8e:8f:21,-69.333336,1.2472191,6
Top of Stairs,0c:27:24:8e:8f:22,-67.333336,0.94280905,3
Top of Stairs,0c:27:24:8e:8f:23,-72.44444,0.496904,9
Top of Stairs,0c:27:24:8e:8f:24,-62,0,4
Top of Stairs,0c:27:24:8e:8f:2b,-85.57143,2.96923,7
Top of Stairs,0c:27:24:8e:8f:2c,-86.875,1.9645292,8
Top of Stairs,0c:27:24:8e:8f:2d,-84.625,3.637908,8
Top of Stairs,0c:27:24:8e:8f:2e,-83.3,3.0347984,10
Top of Stairs,0c:27:24:8e:8f:2f,-85.90909,2.5389528,11
Top of Stairs,0c:27:24:8e:d2:16,-87,0,4
Top of Stairs,0c:27:24:8e:d2:1a,-86,0,4
Top of Stairs,0c:27:24:aa:55:b1,-83,0,5
Top of Stairs,0c:27:24:aa:55:b3,-84.5,0.5,8
Top of Stairs,0c:27:24:aa:55:b4,-85,0,5
Top of Stairs,0c:27:24:aa:55:bb,-90,0,6
Top of Stairs,0c:27:24:aa:55:bd,-88.666664,0.47140452,6
Top of Stairs,0c:27:24:aa:55:be,-90,0.8164966,3
Top of Stairs,0c:27:24:aa:96:f0,-81,0,4
Top of Stairs,0c:27:24:aa:96:f1,-77,0,4
Top of Stairs,0c:27:24:aa:96:f2,-81.42857,1.3997085,7
Top of Stairs,0c:27:24:aa:96:f3,-82.5,1.5,8
Top of Stairs,0c:27:24:aa:96:f4,-81,0,1
Top of Stairs,10:bf:48:e5:cb:34,-87,0,2
Top of Stairs,24:a2:e1:ea:c7:f4,-56.545456,2.8719218,11
Top of Stairs,24:a2:e1:ea:c7:f5,-79.27273,1.4200455,11
Top of Stairs,30:b5:c2:b2:5c:de,-83.8,5.0950956,10
Top of Stairs,58:97:bd:31:04:60,-73.90909,5.822442,11
Top of Stairs,58:97:bd:31:04:61,-85,0,1
Top of Stairs,58:97:bd:31:04:62,-69,0,6
Top of Stairs,58:97:bd:31:04:63,-69,1.6035675,7
Top of Stairs,58:97:bd:31:04:64,-69.545456,2.7423823,11
Top of Stairs,58:97:bd:31:04:6b,-80.90909,1.8317673,11
Top of Stairs,58:97:bd:31:04:6c,-81.27273,2.799055,11
Top of Stairs,58:97:bd:31:04:6d,-80.818184,1.7486712,11
Top of Stairs,58:97:bd:31:04:6e,-80.5,2.4186773,10
Top of Stairs,58:97:bd:31:04:6f,-80.63636,2.0123584,11
Top of Stairs,58:97:bd:38:00:01,-79.27273,1.8136307,11
Top of Stairs,58:97:bd:38:00:02,-79.125,1.0532687,8
Top of Stairs,58:97:bd:38:00:03,-82.09091,3.7039182,11
Top of Stairs,58:97:bd:38:00:04,-79.666664,1.7950549,6
Top of Stairs,58:97:bd:38:00:0b,-86,0,5
Top of Stairs,58:97:bd:38:00:0c,-87.44444,1.4229165,9
Top of Stairs,58:97:bd:38:00:0d,-86.5,1.118034,6
Top of Stairs,58:97:bd:38:00:0e,-86,0,7
Top of Stairs,58:97:bd:38:00:0f,-88.2,0.59999996,10
Top of Stairs,58:97:bd:38:0a:d0,-67.85714,1.1248583,7
Top of Stairs,58:97:bd:38:0a:d1,-64.72727,2.2998383,11
Top of Stairs,58:97:bd:38:0a:d2,-70.22222,5.573305,9
Top of Stairs,58:97:bd:38:0a:d3,-63.9,3.04795,10
Top of Stairs,58:97:bd:38:0a:d4,-75.181816,8.2881975,11
Top of Stairs,58:97:bd:38:0a:db,-79.181816,2.4427326,11
Top of Stairs,58:97:bd:38:0a:dc,-77,0,5
Top of Stairs,58:97:bd:38:0a:dd,-80.4,0.8,10
Top of Stairs,58:97:bd:38:0a:de,-79,0,4
Top of Stairs,58:97:bd:38:0a:df,-79.454544,1.9241828,11
Top of Stairs,58:97:bd:3d:ef:1b,-90,2.236068,6
Top of Stairs,58:97:bd:3d:ef:1d,-86.1,1.3000001,10
Top of Stairs,58:97:bd:3d:ef:1e,-85.6,1.4282857,10
Top of Stairs,58:97:bd:3d:ef:1f,-86.833336,0.372678,6
Top of Stairs,58:97:bd:3d:f4:30,-68.63636,2.267266,11
Top of Stairs,58:97:bd:3d:f4:31,-81,0,4
Top of Stairs,58:97:bd:3d:f4:32,-70.666664,0.9428089,9
Top of Stairs,58:97:bd:3d:f4:33,-71,2.598076,8
Top of Stairs,58:97:bd:3d:f4:34,-70.818184,1.2662171,11
Top of Stairs,58:97:bd:3d:f4:3b,-73,1.490712,9
Top of Stairs,58:97:bd:3d:f4:3c,-71.545456,10.0847645,11
Top of Stairs,58:97:bd:3d:f4:3d,-69.818184,3.5114925,11
Top of Stairs,58:97:bd:3d:f4:3e,-69.545456,4.008256,11
Top of Stairs,58:97:bd:3d:f4:3f,-68.90909,4.4610343,11
Top of Stairs,5c:83:8f:27:22:60,-87.90476,1.5400916,21
Top of Stairs,5c:83:8f:27:22:61,-88,0,8
Top of Stairs,5c:83:8f:27:22:62,-88,0,5
Top of Stairs,5c:83:8f:27:22:63,-90,0,7
Top of Stairs,5c:83:8f:27:22:64,-88,0,8
Top of Stairs,5c:83:8f:27:22:65,-90,0,7
Top of Stairs,5c:83:8f:27:22:66,-86,0,4
Top of Stairs,5c:83:8f:27:22:67,-88.5,1.8574176,10
Top of Stairs,5c:83:8f:27:22:68,-87,0,3
Top of Stairs,5c:83:8f:27:22:69,-88.181816,1.7999084,11
Top of Stairs,5c:83:8f:27:22:6a,-86,0,9
Top of Stairs,5c:83:8f:27:22:6b,-88.5,1.8574176,10
Top of Stairs,5c:83:8f:27:22:6d,-88.8,2.1354158,10
Top of Stairs,5c:83:8f:27:22:6e,-88.55556,0.83147943,9
Top of Stairs,5c:83:8f:27:22:6f,-86.454544,2.3879867,11
Top of Stairs,5c:83:8f:41:cf:60,-71.46154,3.342394,13
Top of Stairs,5c:83:8f:41:cf:61,-65.71429,3.730733,7
Top of Stairs,5c:83:8f:41:cf:62,-75,2.981424,9
Top of Stairs,5c:83:8f:41:cf:63,-65.818184,2.622219,11
Top of Stairs,5c:83:8f:41:cf:64,-70.545456,6.005507,11
Top of Stairs,5c:83:8f:41:cf:65,-67.27273,2.9260864,11
Top of Stairs,5c:83:8f:41:cf:66,-81.90909,5.7121015,11
Top of Stairs,5c:83:8f:41:cf:67,-82.63636,4.073701,11
Top of Stairs,5c:83:8f:41:cf:68,-69.09091,6.815151,11
Top of Stairs,5c:83:8f:41:cf:69,-71.55556,8.111872,9
Top of Stairs,5c:83:8f:41:cf:6a,-78.181816,3.663535,11
Top of Stairs,5c:83:8f:41:cf:6b,-78.72727,5.411955,11
Top of Stairs,5c:83:8f:41:cf:6c,-76.166664,2.7335365,6
Top of Stairs,5c:83:8f:41:cf:6d,-73.388885,7.4471393,18
Top of Stairs,5c:83:8f:41:cf:6e,-67.882355,2.9878647,17
Top of Stairs,5c:83:8f:41:cf:6f,-64.545456,1.8763425,11
Top of Stairs,64:a0:e7:db:fe:50,-77.666664,0.47140452,9
Top of Stairs,64:a0:e7:db:fe:51,-77.71429,3.410668,7
Top of Stairs,64:a0:e7:db:fe:52,-75,0,4
Top of Stairs,64:a0:e7:db:fe:53,-77.875,2.4206145,8
Top of Stairs,64:a0:e7:db:fe:54,-78,0,6
Top of Stairs,64:a0:e7:db:fe:5b,-89.55556,1.3425606,9
Top of Stairs,64:a0:e7:db:fe:5c,-88.5,0.7637626,6
Top of Stairs,64:a0:e7:db:fe:5d,-87.42857,1.0497813,7
Top of Stairs,64:a0:e7:db:fe:5e,-86,0,5
Top of Stairs,64:a0:e7:db:fe:5f,-88,0,9
Top of Stairs,64:a0:e7:f8:de:30,-69.1,1.6999999,10
Top of Stairs,64:a0:e7:f8:de:31,-76.55556,6.6685185,9
Top of Stairs,64:a0:e7:f8:de:32,-70.44444,4.878777,9
Top of Stairs,64:a0:e7:f8:de:33,-72,2.3979158,8
Top of Stairs,64:a0:e7:f8:de:34,-69.111115,5.971125,9
Top of Stairs,64:a0:e7:f8:de:3b,-75.454544,0.8907235,11
Top of Stairs,64:a0:e7:f8:de:3c,-78.818184,6.6717615,11
Top of Stairs,64:a0:e7:f8:de:3d,-73.09091,2.3531234,11
Top of Stairs,64:a0:e7:f8:de:3e,-73,2.1320071,11
Top of Stairs,64:a0:e7:f8:de:3f,-73.63636,2.9005556,11
Top of Stairs,64:a0:e7:fe:3a:d1,-83,0,1
Top of Stairs,64:a0:e7:fe:3b:e0,-88,0,6
Top of Stairs,64:a0:e7:fe:40:e0,-86,0,4
Top of Stairs,64:a0:e7:fe:40:e1,-84,0,5
Top of Stairs,64:a0:e7:fe:40:e4,-83.2,0.4,5
Top of Stairs,64:a0:e7:fe:40:ed,-90,0,5
Top of Stairs,64:a0:e7:fe:40:ef,-91,0,5
Top of Stairs,64:a0:e7:fe:45:bb,-90,0,5
Top of Stairs,64:a0:e7:fe:45:bd,-89,0,5
Top of Stairs,64:a0:e7:fe:45:be,-91,0,5
Top of Stairs,64:a0:e7:fe:47:01,-75.111115,1.1967032,9
Top of Stairs,64:a0:e7:fe:47:03,-72,0,6
Top of Stairs,64:a0:e7:fe:47:04,-79,0,4
Top of Stairs,64:a0:e7:fe:47:0b,-87,0,5
Top of Stairs,64:a0:e7:fe:47:0c,-91,0,6
Top of Stairs,64:a0:e7:fe:47:0d,-87,0,5
Top of Stairs,64:a0:e7:fe:47:0e,-91,0,5
Top of Stairs,64:a0:e7:fe:47:0f,-87,0,5
Top of Stairs,64:a0:e7:ff:46:f0,-71.181816,3.6635344,11
Top of Stairs,64:a0:e7:ff:46:f1,-66.22222,5.2446322,9
Top of Stairs,64:a0:e7:ff:46:f2,-64.09091,2.3914447,11
Top of Stairs,64:a0:e7:ff:46:f3,-71,0,2
Top of Stairs,64:a0:e7:ff:46:f4,-67.09091,4.8327403,11
Top of Stairs,64:a0:e7:ff:46:fb,-68.545456,3.4736316,11
Top of Stairs,64:a0:e7:ff:46:fc,-72.181816,5.749595,11
Top of Stairs,64:a0:e7:ff:46:fd,-67.818184,2.4796696,11
Top of Stairs,64:a0:e7:ff:46:fe,-67.818184,2.4796696,11
Top of Stairs,64:a0:e7:ff:46:ff,-68.181816,2.3284087,11
Top of Stairs,e8:ed:f3:29:83:43,-89,0,5
Top of Stairs,ec:e1:a9:6f:a2:a0,-78,0,5
Top of Stairs,ec:e1:a9:6f:a2:a1,-81.6,0.9165151,10
Top of Stairs,ec:e1:a9:6f:a2:a2,-80.5,1.8027756,6
Top of Stairs,ec:e1:a9:6f:a2:a4,-79,0,4
Top of Stairs,ec:e1:a9:6f:a2:a6,-81,0,5
Top of Stairs,ec:e1:a9:6f:a2:a7,-81,0,5
Top of Stairs,ec:e1:a9:6f:a2:a8,-77.14286,1.884415,7
Top of Stairs,ec:e1:a9:6f:a2:a9,-81,2,8
Top of Stairs,ec:e1:a9:6f:a2:aa,-79.125,1.4523687,8
Top of Stairs,ec:e1:a9:6f:a2:ab,-83.44444,0.496904,9
Top of Stairs,ec:e1:a9:6f:a2:ac,-81,0,5
Top of Stairs,ec:e1:a9:6f:a2:ad,-81,0,5
Top of Stairs,f0:92:1c:9c:72:1d,-90,0,5
Top of Stairs,f4:1f:c2:5a:41:b0,-84.9,1.2206556,10
Top of Stairs,f4:1f:c2:5a:41:b1,-86,0,2
Top of Stairs,f4:1f:c2:5a:41:b2,-82,0,6
Top of Stairs,f4:1f:c2:5a:41:b3,-84,0,6
Top of Stairs,f4:1f:c2:5a:41:b4,-87.42857,0.49487165,7
Top of Stairs,f4:1f:c2:5a:41:b5,-84,0,8
Top of Stairs,f4:1f:c2:5a:41:b7,-84,0,7
Top of Stairs,f4:1f:c2:5a:41:b8,-84.14286,0.34992713,7
Top of Stairs,f4:1f:c2:5a:41:b9,-82,0,6
Top of Stairs,f4:1f:c2:5a:41:bc,-85,0,2
Top of Stairs,f4:1f:c2:5a:41:bd,-86.375,1.8666481,8
Top of Stairs,f4:1f:c2:5a:41:be,-84.3,0.45825756,10
Top of Stairs,f4:1f:c2:5a:41:bf,-87.25,0.8291562,4
Top of Stairs,f4:1f:c2:71:da:20,-78.8,2.0880613,10
Top of Stairs,f4:1f:c2:71:da:21,-76.181816,0.5749597,11
Top of Stairs,f4:1f:c2:71:da:22,-76.27273,1.0523487,11
Top of Stairs,f4:1f:c2:71:da:23,-75.85714,1.1248583,7
Top of Stairs,f4:1f:c2:71:da:24,-79.36364,1.6663913,11
Top of Stairs,f4:1f:c2:71:da:25,-76.375,0.69597054,8
Top of Stairs,f4:1f:c2:71:da:26,-76,0,11
Top of Stairs,f4:1f:c2:71:da:27,-76.333336,0.47140452,9
Top of Stairs,f4:1f:c2:71:da:28,-77.125,1.615356,8
Top of Stairs,f4:1f:c2:71:da:29,-77,1.4142135,9
Top of Stairs,f4:1f:c2:71:da:2a,-77,0,9
Top of Stairs,f4:1f:c2:71:da:2b,-79.5,1.5,8
Top of Stairs,f4:1f:c2:71:da:2c,-77,0,1
Top of Stairs,f4:1f:c2:71:da:2d,-78,0,3
Top of Stairs,f4:1f:c2:71:da:2e,-76,1.4142135,7
Top of Stairs,f4:1f:c2:71:da:2f,-78.09091,1.781447,11
Top of Stairs,f4:1f:c2:e6:2c:2e,-89,0,5
Venture Storm,00:0f:66:31:90:ad,-86.125,2.3150325,16
Venture Storm,02:28:b8:ef:73:ee,-81.789474,2.284477,19
Venture Storm,02:c0:cf:f6:a7:f4,-85.71429,1.0753896,21
Venture Storm,0c:27:24:51:57:50,-81,3.1014588,21
Venture Storm,0c:27:24:51:57:51,-77,0,8
Venture Storm,0c:27:24:51:57:52,-74.181816,2.036851,11
Venture Storm,0c:27:24:51:57:54,-76,2.855494,13
Venture Storm,0c:27:24:51:57:5c,-85.333336,3.399346,3
Venture Storm,0c:27:24:51:57:5d,-74,0,1
Venture Storm,0c:27:24:51:57:5e,-75,0,1
Venture Storm,0c:27:24:51:57:5f,-86,0,3
Venture Storm,0c:27:24:69:cd:22,-87,0,5
Venture Storm,0c:27:24:69:cd:24,-87,1.0954452,15
Venture Storm,0c:27:24:8e:6b:40,-77.5,1.5,12
Venture Storm,0c:27:24:8e:6b:41,-74.77778,1.2272623,9
Venture Storm,0c:27:24:8e:6b:42,-74.916664,1.0374916,12
Venture Storm,0c:27:24:8e:6b:43,-73,0,1
Venture Storm,0c:27:24:8e:6b:44,-77.882355,2.0257852,17
Venture Storm,0c:27:24:8e:6b:4b,-90,0,11
Venture Storm,0c:27:24:8e:6b:4d,-90,0,6
Venture Storm,0c:27:24:8e:6b:4f,-88,0,6
Venture Storm,0c:27:24:8e:6f:c1,-83,0,12
Venture Storm,0c:27:24:8e:6f:c2,-81,0,3
Venture Storm,0c:27:24:8e:6f:cc,-87.666664,0.942809,9
Venture Storm,0c:27:24:8e:6f:cd,-80,0,1
Venture Storm,0c:27:24:8e:6f:ce,-79,0,1
Venture Storm,0c:27:24:8e:6f:cf,-83,0,3
Venture Storm,0c:27:24:8e:8b:10,-75.1,4.036087,20
Venture Storm,0c:27:24:8e:8b:11,-77,0,6
Venture Storm,0c:27:24:8e:8b:12,-73.916664,2.1778557,12
Venture Storm,0c:27:24:8e:8b:13,-75,0,6
Venture Storm,0c:27:24:8e:8b:14,-73.28571,2.5193133,14
Venture Storm,0c:27:24:8e:8b:1b,-89.8,0.4,5
Venture Storm,0c:27:24:8e:8b:1c,-88,0,6
Venture Storm,0c:27:24:8e:8b:1f,-88,0,6
Venture Storm,0c:27:24:8e:8f:20,-88,0,8
Venture Storm,0c:27:24:8e:8f:5e,-92,0,6
Venture Storm,0c:27:24:8e:96:50,-81.5,3.5,12
Venture Storm,0c:27:24:8e:96:52,-76,0,2
Venture Storm,0c:27:24:8e:96:53,-78,0,8
Venture Storm,0c:27:24:8e:96:54,-77,0,2
Venture Storm,0c:27:24:8e:96:5c,-90.888885,0.3142697,9
Venture Storm,0c:27:24:aa:55:b0,-74,1.6329932,9
Venture Storm,0c:27:24:aa:55:b1,-74.066666,1.0624918,15
Venture Storm,0c:27:24:aa:55:b2,-76.90476,1.7969491,21
Venture Storm,0c:27:24:aa:55:b3,-75,0,10
Venture Storm,0c:27:24:aa:55:b4,-74,0,7
Venture Storm,0c:27:24:aa:55:bb,-87.77778,1.3966451,9
Venture Storm,0c:27:24:aa:55:bc,-86.1579,2.8146825,19
Venture Storm,0c:27:24:aa:55:bd,-83.125,0.3307189,8
Venture Storm,0c:27:24:aa:55:be,-84.90909,4.3994746,11
Venture Storm,0c:27:24:aa:55:bf,-87.4,1.2543259,15
Venture Storm,10:bf:48:e5:cb:34,-83.8,2.7129319,10
Venture Storm,14:dd:a9:8a:cf:08,-71.95238,2.192546,21
Venture Storm,14:dd:a9:8a:cf:0c,-86.416664,1.381927,12
Venture Storm,24:a2:e1:ea:c7:f4,-80.05,2.201704,20
Venture Storm,30:b5:c2:b2:5c:dd,-88,2.828427,9
Venture Storm,30:b5:c2:b2:5c:de,-69.833336,3.2360816,6
Venture Storm,42:72:e8:df:8d:fc,-74.61905,1.6754868,21
Venture Storm,44:44:44:44:44:44,-87,0,4
Venture Storm,58:97:bd:31:04:60,-54.066666,1.7307673,15
Venture Storm,58:97:bd:31:04:61,-54.583332,0.6400955,12
Venture Storm,58:97:bd:31:04:62,-55.23077,1.6245164,13
Venture Storm,58:97:bd:31:04:63,-53.761906,1.6591672,21
Venture Storm,58:97:bd:31:04:64,-54.75,1.5612495,16
Venture Storm,58:97:bd:31:04:6b,-62.857143,3.0124457,21
Venture Storm,58:97:bd:31:04:6c,-63,1.7457432,21
Venture Storm,58:97:bd:31:04:6d,-62.190475,2.556393,21
